user_id,item_id,interaction
FOXSKSBCMJMNWRCHFFTLTOSWYB,1e77eebd-3485-56f6-984e-d0efc70ff119,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,eec6f59b-c025-5e4b-a797-a498b9579876,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,ded0867c-04c4-5af2-99c3-3073ec8de4cf,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,eec6f59b-c025-5e4b-a797-a498b9579876,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,54843dab-66fb-5c63-b670-07c4bcfe7144,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,70c02e0e-c905-5f98-bde6-d95dd8389e6d,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,eec6f59b-c025-5e4b-a797-a498b9579876,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,70c02e0e-c905-5f98-bde6-d95dd8389e6d,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,ded0867c-04c4-5af2-99c3-3073ec8de4cf,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,1e77eebd-3485-56f6-984e-d0efc70ff119,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,754cc98c-6407-5816-b22f-d1c1228e51cd,1
FOXSKSBCMJMNWRCHFFTLTOSWYB,eec6f59b-c025-5e4b-a797-a498b9579876,1
LMZBBFTXBZMZNCLBTIORISEOMR,9508880b-2deb-5060-b888-e87cf933653c,1
LMZBBFTXBZMZNCLBTIORISEOMR,d263b23b-fbbd-5311-8af0-f55fc1b87797,1
LMZBBFTXBZMZNCLBTIORISEOMR,d263b23b-fbbd-5311-8af0-f55fc1b87797,1
LMZBBFTXBZMZNCLBTIORISEOMR,65c045e6-362a-5307-bc63-df76509ecec2,1
LMZBBFTXBZMZNCLBTIORISEOMR,d263b23b-fbbd-5311-8af0-f55fc1b87797,1
LMZBBFTXBZMZNCLBTIORISEOMR,90e5827e-5cb4-5dc3-8ed7-5d235769c287,1
LMZBBFTXBZMZNCLBTIORISEOMR,9508880b-2deb-5060-b888-e87cf933653c,1
LMZBBFTXBZMZNCLBTIORISEOMR,f72a9934-d6a4-50fc-a187-2f74060262ad,1
LMZBBFTXBZMZNCLBTIORISEOMR,65c045e6-362a-5307-bc63-df76509ecec2,1
LMZBBFTXBZMZNCLBTIORISEOMR,5f7953c7-2fe5-5eb3-b39e-444eeafdba97,1
LMZBBFTXBZMZNCLBTIORISEOMR,f72a9934-d6a4-50fc-a187-2f74060262ad,1
LMZBBFTXBZMZNCLBTIORISEOMR,5f7953c7-2fe5-5eb3-b39e-444eeafdba97,1
LMZBBFTXBZMZNCLBTIORISEOMR,4012a72d-244a-5293-aaa1-1f6a7ad34e01,1
LMZBBFTXBZMZNCLBTIORISEOMR,6a11937b-18f7-55e6-9a40-7242fdf72ad1,1
LMZBBFTXBZMZNCLBTIORISEOMR,d263b23b-fbbd-5311-8af0-f55fc1b87797,1
LMZBBFTXBZMZNCLBTIORISEOMR,65c045e6-362a-5307-bc63-df76509ecec2,1
LMZBBFTXBZMZNCLBTIORISEOMR,d263b23b-fbbd-5311-8af0-f55fc1b87797,1
LMZBBFTXBZMZNCLBTIORISEOMR,4012a72d-244a-5293-aaa1-1f6a7ad34e01,1
LMZBBFTXBZMZNCLBTIORISEOMR,9508880b-2deb-5060-b888-e87cf933653c,1
LMZBBFTXBZMZNCLBTIORISEOMR,4012a72d-244a-5293-aaa1-1f6a7ad34e01,1
LMZBBFTXBZMZNCLBTIORISEOMR,65c045e6-362a-5307-bc63-df76509ecec2,1
LMZBBFTXBZMZNCLBTIORISEOMR,9508880b-2deb-5060-b888-e87cf933653c,1
LMZBBFTXBZMZNCLBTIORISEOMR,5f7953c7-2fe5-5eb3-b39e-444eeafdba97,1
LMZBBFTXBZMZNCLBTIORISEOMR,9508880b-2deb-5060-b888-e87cf933653c,1
LMZBBFTXBZMZNCLBTIORISEOMR,f72a9934-d6a4-50fc-a187-2f74060262ad,1
LMZBBFTXBZMZNCLBTIORISEOMR,4012a72d-244a-5293-aaa1-1f6a7ad34e01,1
LMZBBFTXBZMZNCLBTIORISEOMR,d9e06cfd-0cc5-5dea-8395-d33e9bf0347e,1
LMZBBFTXBZMZNCLBTIORISEOMR,7bec013a-b8a4-5ede-b22c-a1397198407b,1
LMZBBFTXBZMZNCLBTIORISEOMR,c43f411a-ff47-57b9-9cbb-37b6f8aacc84,1
LMZBBFTXBZMZNCLBTIORISEOMR,d263b23b-fbbd-5311-8af0-f55fc1b87797,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,67e39c4f-46f0-5177-a9ca-3950179b3667,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,6943b1d8-aa8a-531e-b4ab-d3e104b45d67,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,ae84273f-5159-5b66-b8a5-31021d762a31,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,0c2e6d14-2fb0-52da-b372-1b81fb9c9ecb,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,67e39c4f-46f0-5177-a9ca-3950179b3667,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,dc394e52-d038-5811-9c70-207dac1b482a,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,53b164e1-ecba-549d-82ae-047d262ab980,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,eb0be130-45a9-5441-b6be-54bf2c928fd7,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,4d0c6259-df0c-5b8b-b4eb-421e5198616e,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,a07c22d6-51de-5117-9482-cfd984df431b,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,c246ad04-7e1a-553b-9ff5-c593f14c56fa,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,fa198632-d745-570f-8109-71dc90408ebb,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,fa198632-d745-570f-8109-71dc90408ebb,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,2c79f5e4-237b-5dda-a6d9-76043f58bc51,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,4de33d10-dda5-549a-8959-1f9e43431033,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,c88584d7-924c-5ff4-a3c4-c1f346503653,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,d0ec678d-6cd4-5b30-8de6-bc061102c17e,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,852a7e1c-cd98-5cda-83ca-cc0317c41305,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,6301e662-a895-5df3-a8be-dad790226147,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,1c79eaa4-4e09-597b-b7c0-b4579ca367f4,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,026024c2-9e49-5564-bc5b-2fe085e9ef77,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f892b94e-9c39-5fb2-82a1-3c4b1259f65f,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,dc394e52-d038-5811-9c70-207dac1b482a,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,79b8087a-9fe7-51f0-97b0-613fb1f32c49,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,8eca5c6a-4893-5528-85e4-cc2d4f32e326,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,852a7e1c-cd98-5cda-83ca-cc0317c41305,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,de46cc98-6fe7-500d-a774-7c70bac2a747,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,4fde8c1d-5f46-51e2-a400-c1b3d1df588f,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f9596bc9-290b-54cd-8ab8-963aff4b24b1,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,957ea20c-9b67-5636-8d5f-4eb8dca9cbe4,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,1c79eaa4-4e09-597b-b7c0-b4579ca367f4,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,7d9f3424-b19a-5dbd-9ec9-1cbc8f2e34da,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,13d183fa-264b-5fc4-88b4-2050f5c50bc1,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,ed3b92ee-6d9e-5c3f-8c19-6320e98daa68,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f48c5cc6-cbff-5e8c-99bb-124014023620,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f48c5cc6-cbff-5e8c-99bb-124014023620,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,13d183fa-264b-5fc4-88b4-2050f5c50bc1,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,0c2e6d14-2fb0-52da-b372-1b81fb9c9ecb,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,de46cc98-6fe7-500d-a774-7c70bac2a747,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,9ae578f6-214a-59d3-9746-f8b82b441278,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f9056d2c-233b-5063-bf25-133b5cb0316d,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,d731e80e-ae5f-5b98-af59-22246058f7f2,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,de46cc98-6fe7-500d-a774-7c70bac2a747,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,a4f302d6-fbb4-5aa5-9335-d4801327156f,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,043f69d3-eb7a-544b-bf9b-fc729477f2ee,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,cb662d24-384b-5dd2-b5e6-2a2928c1002d,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,79b8087a-9fe7-51f0-97b0-613fb1f32c49,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,fa02a10f-8a88-5a32-8d65-0f26b1b8827b,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f892b94e-9c39-5fb2-82a1-3c4b1259f65f,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,de7e50cd-a6b4-5732-8e95-22f29a2706d5,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,de7539dd-7956-573d-b01b-08f6b79b1fb0,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,91cf5b6f-d013-51c9-92bf-86f8f53a38fb,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,a4f302d6-fbb4-5aa5-9335-d4801327156f,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,defc0118-cc2b-5870-bbd7-08a053a1737b,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,8df63af7-11da-55c2-9890-91d8ecc00666,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,31ac9793-dae5-5a65-b0c1-1f8f8fd902d5,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,850824dc-76f8-52c0-9228-a593e9f7d264,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f9596bc9-290b-54cd-8ab8-963aff4b24b1,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,f892b94e-9c39-5fb2-82a1-3c4b1259f65f,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,9ae578f6-214a-59d3-9746-f8b82b441278,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,48b9f40d-ccaf-5121-b19d-06c062fb6124,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,fa02a10f-8a88-5a32-8d65-0f26b1b8827b,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,96163039-2f31-565a-8e23-7a4563ae9364,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,4115bf3d-9616-546f-b333-a53eb451e4c3,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,b5ac07e7-9e09-5752-933d-78bfb05f7924,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,ae84273f-5159-5b66-b8a5-31021d762a31,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,7d9f3424-b19a-5dbd-9ec9-1cbc8f2e34da,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,de7e50cd-a6b4-5732-8e95-22f29a2706d5,1
WSMQHBLQYVZXRDHLCMHBIMXYUM,be21822f-c0d1-558e-b0dd-a6628737fad1,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,74d3bacb-60b6-5c08-8a0d-8944e15ccb3d,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,74dab66b-3ba6-517d-af2e-93c9348bba62,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,4f90bcb5-5ff3-5cc6-adb9-806613dba64a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,74dab66b-3ba6-517d-af2e-93c9348bba62,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,0c291dc3-a299-51de-8463-9440eb93e8cb,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,49a08032-7fa9-5882-85db-38cdac30d65a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,74d3bacb-60b6-5c08-8a0d-8944e15ccb3d,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,d1fda0a9-73fb-56b7-a5a8-5a592629d5b3,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,78189498-6363-50d1-a831-e5b66d81ec64,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,74dab66b-3ba6-517d-af2e-93c9348bba62,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,0c291dc3-a299-51de-8463-9440eb93e8cb,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,0c291dc3-a299-51de-8463-9440eb93e8cb,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,49a08032-7fa9-5882-85db-38cdac30d65a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,4f90bcb5-5ff3-5cc6-adb9-806613dba64a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,52c652c8-168b-5456-afb9-a032d1d8e33c,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,4f90bcb5-5ff3-5cc6-adb9-806613dba64a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,0c291dc3-a299-51de-8463-9440eb93e8cb,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,49a08032-7fa9-5882-85db-38cdac30d65a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,74dab66b-3ba6-517d-af2e-93c9348bba62,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,9f683c85-13b7-5b20-bf88-1047272a96c1,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,4f90bcb5-5ff3-5cc6-adb9-806613dba64a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,49a08032-7fa9-5882-85db-38cdac30d65a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,34831640-66d2-56c2-a375-82b7d94da8c4,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,4f90bcb5-5ff3-5cc6-adb9-806613dba64a,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,954eea65-d65a-5fc6-8176-4c9c2f270bc1,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,34831640-66d2-56c2-a375-82b7d94da8c4,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,74dab66b-3ba6-517d-af2e-93c9348bba62,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,52c652c8-168b-5456-afb9-a032d1d8e33c,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,52c652c8-168b-5456-afb9-a032d1d8e33c,1
WMHMRVWSSTQHGSEMHJKPTAEWLT,0c291dc3-a299-51de-8463-9440eb93e8cb,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,e3ac00d8-7bb0-5954-a973-acf7bca32a48,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,e3ac00d8-7bb0-5954-a973-acf7bca32a48,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,e3ac00d8-7bb0-5954-a973-acf7bca32a48,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,e3ac00d8-7bb0-5954-a973-acf7bca32a48,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,e3ac00d8-7bb0-5954-a973-acf7bca32a48,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,e3ac00d8-7bb0-5954-a973-acf7bca32a48,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,567acb3e-c22d-56c4-93f4-211cbb65e052,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,ea90687e-ab83-5373-a4ff-6d209588ab1c,1
BTMEXSXGMKGQEBIYVFHPKUNNMS,e3ac00d8-7bb0-5954-a973-acf7bca32a48,1
ZJJAWLNDXTODOIVMBOOXQYRLPY,7417d0c0-d08f-5c05-a812-c0b4b6b8c5e6,1
ZJJAWLNDXTODOIVMBOOXQYRLPY,4e68e695-a452-5494-86ca-d17757b4a9b7,1
ZJJAWLNDXTODOIVMBOOXQYRLPY,cb9f9e0c-426e-5d40-b9f7-993113bf2986,1
